韻	字	簡化字	推導音	校正音	罕用標記	註
i	一		yi1			
i	乙		yi1			
i	七		ci1			
i	冂		mi1			
i	冖		mi1			
i	力		li1			
i	丌		ji1			
i	乞		qi1			
i	弋		yi1			
i	丮		ji1			
i	仂		li1			
i	匹		pi1			
i	弌		yi1			
i	弔	吊	di1			
i	㘝		ni1			
i	丕		pi1			
i	仡		xi1			
i	仡		yi1			
i	卌		si1			
i	卟		ji1			
i	屴		li1			
i	必		bi1			
i	氐		di1			
i	肊		yi1			
i	立		li1			
i	㐆		yi1			
i	㔻		pi1			
i	㚤		yi1			
i	㣿		di1			
i	㲺		zi1			
i	䦼		pi1			
i	乩		ji1			
i	亦		yi1			
i	伊		yi1			
i	伋		ji1			
i	刏		ji1			
i	吃		ji1			
i	吉		ji1			
i	吸		xi1			
i	圪		yi1			
i	妃		fi1			
i	屰		yi1			
i	屹		yi1			
i	岌		yi1			
i	彶		ji1			
i	忔		xi1			
i	忚		xi1			
i	扚		di1			
i	扢		ji1			
i	朸		li1			
i	机		ji1			
i	汔		xi1			
i	汲		ji1			
i	糸		mi1			
i	肌		ji1			
i	芅		yi1			
i	芍		di1			
i	芨		ji1			
i	衣		yi1			
i	西		si1			
i	迄		xi1			
i	伾		pi1			
i	低		di1			
i	佚		yi1			
i	劮		yi1			
i	卤		si1			
i	即		zi1			
i	妓		ji1			
i	希		xi1			
i	忾		xi1			
i	批		pi1			
i	抑		yi1			
i	杓		di1			
i	杙		yi1			
i	汨		mi1			
i	沕		mi1			
i	泐		li1			
i	玓		di1			
i	皀		bi1			
i	皀		ji1			
i	耴		yi1			
i	肑		di1			
i	邑		yi1			
i	陂		bi1			
i	㘠		bi1			
i	㩺		pi1			
i	㭊		si1			
i	䄩		yi1			
i	䧇		yi1			
i	亟		ji1			
i	佾		yi1			
i	依		yi1			
i	其		ji1			
i	卑		bi1			
i	咇		bi1			
i	奃		di1			
i	奇		ji1			
i	妻		ci1			
i	宓		mi1			
i	居		ji1			
i	岦		li1			
i	岻		di1			
i	帔		pi1			
i	怌		pi1			
i	披		pi1			
i	抾		qi1			
i	昔		si1			
i	枅		ji1			
i	析		si1			
i	欥		yi1			
i	泆		yi1			
i	泣		qi1			
i	狓		pi1			
i	疙		yi1			
i	的		di1			
i	肸		xi1			
i	苙		li1			
i	苟		ji1			
i	苤		pi1			
i	虮		ji1			
i	郆		ji1			
i	非		fi1			
i	泌		bi1			
i	易		yi1			
i	刺		ci1			
i	㛄		yi1			
i	㣟		xi1			
i	㱞		yi1			
i	㱟		pi1			
i	㽺		ji1			
i	㿫		pi1			
i	䒊		xi1			
i	䒗		qi1			
i	䒗		xi1			
i	䘝		yi1			
i	俙		xi1			
i	卽		zi1			
i	咠		ci1			
i	咠		zi1			
i	咦		xi1			
i	咭		xi1			
i	咿		yi1			
i	奕		yi1			
i	孨		ni1			
i	屎		xi1			
i	帟		yi1			
i	弈		yi1			
i	急		ji1			
i	恄		xi1			
i	拮		ji1			
i	昵		ni1			
i	柒		ci1			
i	柢		di1			
i	柲		bi1			
i	欪		xi1			
i	洁		ji1			
i	洓		ci1			
i	狤		ji1			
i	珌		bi1			
i	畐		pi1			
i	砒		pi1			
i	竒		ji1			
i	級	级	ji1			
i	衵		ni1			
i	迹		zi1			
i	逆		yi1			
i	郤		qi1			
i	飛	飞	fi1			
i	契		qi1			
i	㤸		xi1			
i	㩻		qi1			
i	㰩		xi1			
i	㳟		ci1			
i	䂑		zi1			
i	䏘		pi1			
i	䣧		yi1			
i	䧑		di1			
i	䴬		yi1			
i	倜		ti1			
i	借		zi1			
i	凄		ci1			
i	剔		ti1			
i	唈		yi1			
i	唧		zi1			
i	堲		zi1			
i	姬		ji1			
i	娭		xi1			
i	射		yi1			
i	屖		si1			
i	恧		ni1			
i	息		si1			
i	悂		bi1			
i	悂		pi1			
i	悈		ji1			
i	悒		yi1			
i	挹		yi1			
i	揤		zi1			
i	栖		si1			
i	欯		xi1			
i	浠		xi1			
i	浥		yi1			
i	狴		bi1			
i	畟		zi1			
i	畢	毕	bi1			
i	眡		di1			
i	砬		li1			
i	秛		pi1			
i	秝		li1			
i	秠		pi1			
i	笄		ji1			
i	紕	纰	pi1			
i	脊		zi1			
i	莃		xi1			
i	莔		xi1			
i	袛		di1			
i	訖	讫	ji1			
i	逖		ti1			
i	速		zi1			
i	郪		ci1			
i	陭		yi1			
i	飢	饥	ji1			
i	鬲		li1			
i	栗		li1			
i	益		yi1			
i	㓳		di1			
i	㥋		yi1			
i	㥓		qi1			
i	㶼		xi1			
i	䚷		yi1			
i	偪	逼	bi1			
i	副		pi1			
i	啇		di1			
i	埸		yi1			
i	基		ji1			
i	娸		qi1			
i	婓		fi1			
i	密		mi1			
i	崎		qi1			
i	庴		zi1			
i	悉		si1			
i	悐		ti1			
i	悽	凄	ci1			
i	惕		ti1			
i	惜		si1			
i	戚		ci1			
i	掎		ji1			
i	掖		yi1			
i	旇		pi1			
i	晞	曦	xi1			
i	桸		xi1			
i	桼		ci1			
i	梐		bi1			
i	梯		ti1			
i	楖		zi1			
i	欷		xi1			
i	液		yi1			
i	淅		si1			
i	淒	凄	ci1			
i	淧		mi1			
i	渒		bi1			
i	烯		xi1			
i	焁		xi1			
i	猗		yi1			
i	羛		xi1			
i	羝		di1			
i	翊		yi1			
i	翌		yi1			
i	翍		pi1			
i	耚		pi1			
i	聉		yi1			
i	菥		si1			
i	菲		fi1			
i	萁		ji1			
i	萋		ci1			
i	覓	觅	mi1			
i	谻		ji1			
i	赥		xi1			
i	逷		ti1			
i	郼		yi1			
i	釳		xi1			
i	釴		yi1			
i	隄	堤	di1			
i	隿		yi1			
i	匿		ni1			
i	笠		li1			
i	粒		li1			
i	逸		yi1			
i	㔸		ti1			
i	㥛		ji1			
i	㱤		si1			
i	㱦		ji1			
i	㱦		qi1			
i	䇫		ji1			
i	䍊		qi1			
i	䖑		mi1			
i	凓		li1			
i	厤		li1			
i	啙		zi1			
i	喫	吃	qi1			
i	堛		pi1			
i	堤		di1			
i	壹		yi1			
i	幅		bi1			
i	幾	几	ji1			
i	悲		bi1			
i	惁		si1			
i	惄		ni1			
i	愊		pi1			
i	戟		ji1			
i	扉		fi1			
i	揊		pi1			
i	揖		yi1			
i	揥		di1			
i	攲		ji1			
i	攲		qi1			
i	晰		si1			
i	朞		ji1			
i	棘		ji1			
i	棤		si1			
i	棲	栖	si1			
i	椅		yi1			
i	椑		bi1			
i	欹		yi1			
i	欺		qi1			
i	殛		ji1			
i	湆		qi1			
i	湒		zi1			
i	湢		bi1			
i	焟		si1			
i	焲		yi1			
i	焷		bi1			
i	犀		si1			
i	犄		yi1			
i	猆		fi1			
i	皕		bi1			
i	睇		ti1			
i	睎		xi1			
i	硩		ti1			
i	稀		xi1			
i	筆	笔	bi1			
i	粞		si1			
i	給	给	ji1			
i	翕		xi1			
i	翖		xi1			
i	腊		si1			
i	腋		yi1			
i	舄		si1			
i	葺		ci1			
i	葺		zi1			
i	蛡		yi1			
i	蛣		qi1			
i	詆	诋	ti1			
i	詑		xi1			
i	詖		bi1			
i	豾		pi1			
i	趆		di1			
i	軼	轶	yi1			
i	逼		bi1			
i	鄎		si1			
i	鈚		pi1			
i	隙		qi1			
i	靮		di1			
i	鳦		yi1			
i	㓖		bi1			
i	㔴		yi1			
i	㗗		bi1			
i	㗚		li1			
i	㟳		li1			
i	㡗		xi1			
i	㡙		bi1			
i	㮚		li1			
i	㴒		yi1			
i	㽡		bi1			
i	㾨		yi1			
i	䁇		mi1			
i	䇐		li1			
i	䓃		yi1			
i	䖒		xi1			
i	䚙		xi1			
i	䬫		di1			
i	亄		yi1			
i	僁		si1			
i	勣	绩	zi1			
i	厀		si1			
i	嗌		yi1			
i	塓		mi1			
i	塛		li1			
i	媐		xi1			
i	媳		si1			
i	孴		yi1			
i	嵠		qi1			
i	幎		mi1			
i	彃		bi1			
i	愵		ni1			
i	搮		li1			
i	敫		ji1			
i	楅		bi1			
i	溢		yi1			
i	溧		li1			
i	溪		qi1			
i	滭		bi1			
i	煜		yi1			
i	畸		ji1			
i	痬		yi1			
i	痺	痹	bi1			
i	皙		si1			
i	皵		ci1			
i	睪	睾	yi1			
i	碑		bi1			
i	碕	崎	qi1			
i	禕		yi1			
i	稘		ji1			
i	綌		qi1			
i	腣		di1			
i	蒚		li1			
i	蒠		si1			
i	蓂		mi1			
i	蓖		bi1			
i	蓨		ti1			
i	蓽	荜	bi1			
i	蝍		zi1			
i	裛		yi1			
i	裨		bi1			
i	裶		fi1			
i	裼		si1			
i	覛		mi1			
i	詰	诘	qi1			
i	赩		xi1			
i	趌		ji1			
i	趌		qi1			
i	跡	迹	zi1			
i	辟		bi1			
i	辟		pi1			
i	鈹	铍	pi1			
i	鉍	铋	bi1			
i	鉟		pi1			
i	馰		di1			
i	鳨		li1			
i	慄	栗	li1			
i	溺		ni1			
i	㗩		si1			
i	㙠		yi1			
i	㥾		ni1			
i	㮨		zi1			
i	㮩		si1			
i	㮷		ji1			
i	㴧		si1			
i	㹄		zi1			
i	䁒		zi1			
i	䃊		zi1			
i	䐅		xi1			
i	䗁		qi1			
i	䘸		yi1			
i	䛥		xi1			
i	䤨		pi1			
i	䪹		pi1			
i	䫾		bi1			
i	䰴		ji1			
i	僖		xi1			
i	僛		qi1			
i	僟		ji1			
i	嫛		yi1			
i	嫡		di1			
i	嫧		ci1			
i	寥		li1			
i	廙		yi1			
i	慽		ci1			
i	摘		ti1			
i	旖		yi1			
i	暱	昵	ni1			
i	曄	晔	yi1			
i	榓		mi1			
i	榿	桤	qi1			
i	滴		di1			
i	滵		mi1			
i	漆		ci1			
i	漞		mi1			
i	漪		yi1			
i	潩		yi1			
i	熄		si1			
i	熙		xi1			
i	熚		bi1			
i	瑮		li1			
i	碧		bi1			
i	稫		pi1			
i	箄	箅	bi1			
i	箕		ji1			
i	綼		bi1			
i	緀		ci1			
i	緆		si1			
i	緋	绯	fi1			
i	膉		yi1			
i	蓻		zi1			
i	蔤		mi1			
i	蜜		mi1			
i	蜥		si1			
i	蜴		yi1			
i	誒	诶	xi1			
i	豨		xi1			
i	適	适	di1			
i	魡		di1			
i	鼏		mi1			
i	㗱		zi1			
i	㠍		zi1			
i	㪤		bi1			
i	㮿		bi1			
i	㯃		ci1			
i	㯅		bi1			
i	㾷		si1			
i	䐎		di1			
i	䐚		zi1			
i	䚜		bi1			
i	䭂		yi1			
i	䭿		yi1			
i	䴽		bi1			
i	䵑		ni1			
i	僻		pi1			
i	億	亿	yi1			
i	冪	幂	mi1			
i	劈		pi1			
i	嘰	叽	ji1			
i	嘶		si1			
i	嘻		xi1			
i	噏		xi1			
i	嬆		xi1			
i	嬉		xi1			
i	慼	戚	ci1			
i	撕		si1			
i	撠		ji1			
i	樀		di1			
i	樒		mi1			
i	潗		zi1			
i	潝		xi1			
i	潟	舄	si1			
i	潷	滗	bi1			
i	熠		yi1			
i	熼		yi1			
i	甋		di1			
i	瘜		si1			
i	磇		pi1			
i	磎		qi1			
i	稷		zi1			
i	稽		ji1			
i	緝	缉	ci1			
i	縌		yi1			
i	罼		bi1			
i	膝		si1			
i	蕀		ji1			
i	蕮		si1			
i	蝷		li1			
i	觭		qi1			
i	誹	诽	fi1			
i	諅		ji1			
i	諆		ji1			
i	豍		bi1			
i	踖		zi1			
i	踢		ti1			
i	踦		qi1			
i	躸		ji1			
i	駓		pi1			
i	髬		pi1			
i	黓		yi1			
i	㘁		yi1			
i	㯕		si1			
i	㵋		mi1			
i	㻫		bi1			
i	㽁		li1			
i	㽄		si1			
i	㿄		yi1			
i	䃜		yi1			
i	䈪		xi1			
i	䔁		li1			
i	䗗		ji1			
i	䚣		di1			
i	䦧		xi1			
i	䬆		li1			
i	䳀		yi1			
i	䵒		ni1			
i	䶂		di1			
i	噫		yi1			
i	圛		yi1			
i	墼		ji1			
i	墿		yi1			
i	壁		bi1			
i	嶧	峄	yi1			
i	幦		mi1			
i	廦		bi1			
i	廦		pi1			
i	憶	忆	yi1			
i	懌	怿	yi1			
i	曁		ji1			
i	樨		si1			
i	橀		xi1			
i	機	机	ji1			
i	歖		xi1			
i	歙		xi1			
i	澼		pi1			
i	激		ji1			
i	濗		mi1			
i	熹		xi1			
i	熻		xi1			
i	燚		yi1			
i	獥		ji1			
i	璣	玑	ji1			
i	磧	碛	ci1			
i	磩		ci1			
i	禧		xi1			
i	禨		ji1			
i	積	积	zi1			
i	窸		si1			
i	篥		li1			
i	篦		bi1			
i	篳	筚	bi1			
i	縪		bi1			
i	羲		xi1			
i	艗		yi1			
i	薏		yi1			
i	螇		qi1			
i	螕		bi1			
i	襀		zi1			
i	觱		bi1			
i	諿		ci1			
i	踾		pi1			
i	錍		bi1			
i	錍		pi1			
i	錤		ji1			
i	錫	锡	si1			
i	隮		zi1			
i	霋		ci1			
i	霏		fi1			
i	魾		pi1			
i	鮅		bi1			
i	鮍		pi1			
i	鴗		li1			
i	曆	历	li1			
i	歷	历	li1			
i	㔎		yi1			
i	㔏		li1			
i	㘈		yi1			
i	㵫		ni1			
i	㻶		bi1			
i	㻷		ji1			
i	䈿		mi1			
i	䊝		si1			
i	䌐		mi1			
i	䖙		ti1			
i	䟄		ci1			
i	䟆		bi1			
i	䢰		ti1			
i	䤉		mi1			
i	䫏		qi1			
i	䬠		fi1			
i	䯜		si1			
i	䯜		ti1			
i	嶷		yi1			
i	憵		pi1			
i	懝		yi1			
i	戲	戏	xi1			
i	擊	击	ji1			
i	擠	挤	zi1			
i	斁		yi1			
i	檕		qi1			
i	燡		yi1			
i	燩		qi1			
i	瞦		xi1			
i	磯	矶	ji1			
i	磶		si1			
i	磾		di1			
i	磿		li1			
i	簀	箦	zi1			
i	績	绩	zi1			
i	繄		yi1			
i	翳		yi1			
i	翼		yi1			
i	臆		yi1			
i	薿		yi1			
i	蟋		si1			
i	襋		ji1			
i	覭		mi1			
i	謐	谧	mi1			
i	謕		ti1			
i	謚	谥	yi1			
i	谿	溪	qi1			
i	賷		zi1			
i	蹐		zi1			
i	蹕	跸	bi1			
i	鍉		di1			
i	鞞		bi1			
i	餥		fi1			
i	馡		fi1			
i	魌		qi1			
i	黝		yi1			
i	㘍		zi1			
i	㬤		qi1			
i	㽬		pi1			
i	䌖		zi1			
i	䟇		ji1			
i	䣛		ci1			
i	䩯		qi1			
i	䭒		si1			
i	擽		li1			
i	檹		yi1			
i	櫅		zi1			
i	毉		yi1			
i	濼	泺	li1			
i	璧		bi1			
i	癔		yi1			
i	癖		pi1			
i	羃		mi1			
i	藣		bi1			
i	虩		xi1			
i	襗		yi1			
i	蹟	迹	zi1			
i	蹢		di1			
i	醫	医	yi1			
i	鎘	镉	li1			
i	鎞		bi1			
i	鎰	镒	yi1			
i	鏎		bi1			
i	雞	鸡	ji1			
i	鞮		di1			
i	饆		bi1			
i	騑		fi1			
i	鬄		si1			
i	鬩	阋	xi1			
i	鯽	鲫	zi1			
i	鵖		bi1			
i	鵗		xi1			
i	黟		yi1			
i	齌		ci1			
i	齌		zi1			
i	㦦		xi1			
i	䚐		ti1			
i	䫠		pi1			
i	䫥		qi1			
i	䮠		bi1			
i	嚦	呖	li1			
i	壢	坜	li1			
i	攊		li1			
i	櫟	栎	li1			
i	瀝	沥	li1			
i	瓅		li1			
i	繴		bi1			
i	繹	绎	yi1			
i	羆	罴	bi1			
i	藶	苈	li1			
i	蘄	蕲	ji1			
i	襞		bi1			
i	譆	嘻	xi1			
i	譏	讥	ji1			
i	醯		xi1			
i	鏑	镝	di1			
i	鏚		ci1			
i	隵		xi1			
i	霫		si1			
i	韠		bi1			
i	騛		fi1			
i	鵯	鹎	bi1			
i	鶂		yi1			
i	鶈		ci1			
i	㚀		xi1			
i	㺣		xi1			
i	䩁		fi1			
i	䮥		li1			
i	巇		xi1			
i	曦		xi1			
i	櫪	枥	li1			
i	瀷		yi1			
i	犧	牺	xi1			
i	疈		pi1			
i	皪		li1			
i	礫	砾	li1			
i	籊		ti1			
i	襬	摆	bi1			
i	譩		yi1			
i	譯	译	yi1			
i	躄		bi1			
i	轚		ji1			
i	醳		yi1			
i	鐖		ji1			
i	闟		xi1			
i	饑	饥	ji1			
i	䟏		li1			
i	䮭		mi1			
i	䶘		li1			
i	癧		li1			
i	觺		yi1			
i	趯		ti1			
i	躋	跻	zi1			
i	酈	郦	li1			
i	鐴		bi1			
i	霹		pi1			
i	鞿		ji1			
i	騽		yi1			
i	鷁		yi1			
i	鷄		ji1			
i	鷅		li1			
i	鷈		ti1			
i	鷝		bi1			
i	鷝		pi1			
i	麜		li1			
i	齎	赍	zi1			
i	䀌		xi1			
i	䍥		li1			
i	䍽		li1			
i	䟐		li1			
i	羇		ji1			
i	虀		zi1			
i	觻		li1			
i	躒	跞	li1			
i	鰿		zi1			
i	鷖		yi1			
i	鼜		ci1			
i	轢	轹	li1			
i	㘙		yi1			
i	䘌		ni1			
i	䵱		xi1			
i	驛	驿	yi1			
i	黳		yi1			
i	齏	齑	zi1			
i	䥶		li1			
i	䶞		qi1			
i	羈	羁	ji1			
i	虉		yi1			
i	靂	雳	li1			
i	鸂		qi1			
i	鸄		ji1			
i	麡		zi1			
i	齸		yi1			
i	鼊		bi1			
i	䤙		li1			
i	𠊬		qi1			
i	𠐾		qi1			
i	𠓋		yi1			
i	𠜓		ti1			
i	𠜱		pi1			
i	𠞂		si1			
i	𠞉		li1			
i	𠡝		yi1			
i	𠢠		li1			
i	𠥦		yi1			
i	𠥸		ti1			
i	𠦒		bi1			
i	𠧪		si1			
i	𠩫		yi1			
i	𠩺		xi1			
i	𠯔		pi1			
i	𠱘		yi1			
i	𠶸		qi1			
i	𠿊		qi1			
i	𡕮		ji1			
i	𡠚		bi1			
i	𡫀		ji1			
i	𡭴		qi1			
i	𡯄		li1			
i	𡰖		di1			
i	𡱿		yi1			
i	𡳸		li1			
i	𡶇		mi1			
i	𡻞		bi1			
i	𡿪		yi1			
i	𢃍		bi1			
i	𢎀		yi1			
i	𢓀		yi1			
i	𢖺		yi1			
i	𢜭		ji1			
i	𢞒		qi1			
i	𢞒		ti1			
i	𢞗		pi1			
i	𢤋		xi1			
i	𢥎		zi1			
i	𢦭		yi1			
i	𢨛		xi1			
i	𢪍		zi1			
i	𢴩		bi1			
i	𢶡		qi1			
i	𢹍		xi1			
i	𢾇		pi1			
i	𢿣		qi1			
i	𣂉		di1			
i	𣕁		yi1			
i	𣛺		ci1			
i	𣡷		li1			
i	𣢂		xi1			
i	𣣉		xi1			
i	𣤴		xi1			
i	𣦢		bi1			
i	𣪠		qi1			
i	𣲒		li1			
i	𣲷		ni1			
i	𤁢		zi1			
i	𤃪		xi1			
i	𤄎		xi1			
i	𤈥		ti1			
i	𤑹		yi1			
i	𤗚		pi1			
i	𤘌		qi1			
i	𤜑		bi1			
i	𤜾		ji1			
i	𤠎		zi1			
i	𤩹		bi1			
i	𤪢		li1			
i	𤱍		pi1			
i	𤳤		qi1			
i	𤼌		yi1			
i	𤿎		pi1			
i	𤿠		ji1			
i	𥀍		bi1			
i	𥀕		bi1			
i	𥁑		mi1			
i	𥄃		mi1			
i	𥇖		fi1			
i	𥈜		xi1			
i	𥉴		mi1			
i	𥊕		ti1			
i	𥋱		mi1			
i	𥌮		li1			
i	𥍠		xi1			
i	𥍰		qi1			
i	𥏠		bi1			
i	𥐝		di1			
i	𥕐		di1			
i	𥛘		bi1			
i	𥜃		yi1			
i	𥝌		ji1			
i	𥠋		zi1			
i	𥡪		yi1			
i	𥰝		si1			
i	𥶓		bi1			
i	𥽗		li1			
i	𥿄		di1			
i	𥿬		yi1			
i	𦀘		bi1			
i	𦀘		pi1			
i	𦃊		li1			
i	𦉹		di1			
i	𦎣		yi1			
i	𦏵		yi1			
i	𦔜		yi1			
i	𦔥		yi1			
i	𦖊		qi1			
i	𦞜		si1			
i	𦠓		li1			
i	𦠡		si1			
i	𦨇		yi1			
i	𦫬		xi1			
i	𦮾		ni1			
i	𦱔		bi1			
i	𦳌		ji1			
i	𦶂		yi1			
i	𦶩		yi1			
i	𦸓		ci1			
i	𦸗		ci1			
i	𦺩		ji1			
i	𦺬		ji1			
i	𦻝		ji1			
i	𦼷		ji1			
i	𧀬		si1			
i	𧃟		yi1			
i	𧆫		yi1			
i	𧈟		ni1			
i	𧉅		yi1			
i	𧉍		zi1			
i	𧋐		si1			
i	𧏾		ni1			
i	𧐎		mi1			
i	𧐐		zi1			
i	𧐶		ci1			
i	𧑌		yi1			
i	𧒕		ci1			
i	𧕆		xi1			
i	𧖅		mi1			
i	𧗂		ni1			
i	𧗇		ji1			
i	𧙉		li1			
i	𧙞		ci1			
i	𧚨		ci1			
i	𧚨		zi1			
i	𧜀		mi1			
i	𧠪		ci1			
i	𧧺		pi1			
i	𧨃		xi1			
i	𧩦		ji1			
i	𧫦		yi1			
i	𧬈		xi1			
i	𧬊		si1			
i	𧯈		qi1			
i	𧱻		mi1			
i	𧲜		bi1			
i	𧲡		li1			
i	𧻕		ci1			
i	𧻶		xi1			
i	𧾢		ji1			
i	𧾰		yi1			
i	𧿅		si1			
i	𨁃		ti1			
i	𨂢		zi1			
i	𨅗		bi1			
i	𨍫		li1			
i	𨐨		bi1			
i	𨑩		di1			
i	𨙒		yi1			
i	𨜶		yi1			
i	𨝫		xi1			
i	𨢌		li1			
i	𨥳		zi1			
i	𨧦		bi1			
i	𨪴		ji1			
i	𨰟		bi1			
i	𨻼		bi1			
i	𨻼		pi1			
i	𩍆		si1			
i	𩎕		si1			
i	𩐒		zi1			
i	𩔹		bi1			
i	𩕲		yi1			
i	𩙲		fi1			
i	𩙺		yi1			
i	𩜰		pi1			
i	𩢴		qi1			
i	𩤽		ti1			
i	𩮜		ti1			
i	𩯋		ji1			
i	𩹉		fi1			
i	𩺀		zi1			
i	𩺱		ni1			
i	𩽏		li1			
i	𩾜		li1			
i	𩾳		ji1			
i	𩾼		si1			
i	𪀩		qi1			
i	𪃹		zi1			
i	𪄆		pi1			
i	𪄛		si1			
i	𪄭		ci1			
i	𪄱		di1			
i	𪄸		zi1			
i	𪅮		mi1			
i	𪅲		xi1			
i	𪅼		li1			
i	𪅾		qi1			
i	𪎥		si1			
i	𪒄		mi1			
i	𪒑		ci1			
i	𪔪		ci1			
i	𪕶		yi1			
i	𪙽		li1			
i	亼		zi2			
i	及		ji2			
i	夕		si2			
i	亓		qi2			
i	兮		xi2			
i	比		bi2			
i	比		pi2			
i	匜		yi2			
i	台		yi2			
i	尼		ni2			
i	皮		pi2			
i	示		qi2			
i	仳		pi2			
i	伎		qi2			
i	刏		qi2			
i	刕		li2			
i	圯		yi2			
i	夷		yi2			
i	异		yi2			
i	弜		qi2			
i	汐		si2			
i	祁		qi2			
i	迆	迤	yi2			
i	阰		pi2			
i	㔗		bi2			
i	佖		bi2			
i	吡		bi2			
i	圻		qi2			
i	坒		bi2			
i	宐		yi2			
i	岐		qi2			
i	岓		qi2			
i	忯		qi2			
i	折		ti2			
i	杝		yi2			
i	汥		qi2			
i	沂		yi2			
i	沘		pi2			
i	狄		di2			
i	芘		pi2			
i	芪		qi2			
i	邮		di2			
i	邲		bi2			
i	邳		pi2			
i	㣙		di2			
i	㧀		ji2			
i	䄬		yi2			
i	䧅		yi2			
i	佶		ji2			
i	兒	儿	yi2			
i	其		qi2			
i	冞		mi2			
i	呢		ni2			
i	咇		bi2			
i	奇		qi2			
i	妼		bi2			
i	宜		yi2			
i	岯		pi2			
i	弥		mi2			
i	怡		yi2			
i	怩		ni2			
i	怭		bi2			
i	枇		pi2			
i	歧		qi2			
i	沶		yi2			
i	狋		yi2			
i	畁		qi2			
i	祇	只	qi2			
i	祈		qi2			
i	穸		si2			
i	籴		di2			
i	肥		fi2			
i	肶		pi2			
i	苖		di2			
i	苙		ji2			
i	苾		bi2			
i	衪		yi2			
i	迤		yi2			
i	迪		di2			
i	郋		xi2			
i	泌		bi2			
i	泥		ni2			
i	㝖		yi2			
i	䞘		ji2			
i	俟		qi2			
i	厗		ti2			
i	厘		li2			
i	垐		zi2			
i	姞		ji2			
i	姨		yi2			
i	峓		yi2			
i	恞		yi2			
i	拸		yi2			
i	柅		ni2			
i	柲		bi2			
i	毗		pi2			
i	洟	涕	yi2			
i	狤		ji2			
i	珆		yi2			
i	瓵		yi2			
i	疧		qi2			
i	眉		mi2			
i	竒		qi2			
i	笈		ji2			
i	胇	肺	bi2			
i	荑		ti2			
i	荑		yi2			
i	虵		yi2			
i	衹	只	qi2			
i	迷		mi2			
i	迻		yi2			
i	㢸		bi2			
i	㼢		yi2			
i	䄶		bi2			
i	䉻		qi2			
i	䞚		qi2			
i	倈		li2			
i	倪		yi2			
i	堲		zi2			
i	奚		xi2			
i	姬		yi2			
i	宧		yi2			
i	屐		ji2			
i	屔		ni2			
i	巸		yi2			
i	席		si2			
i	弬		yi2			
i	扅		yi2			
i	揤		zi2			
i	旂	旗	qi2			
i	栘		yi2			
i	桋		ti2			
i	桋		yi2			
i	洍		yi2			
i	狸		li2			
i	疲		pi2			
i	疾		zi2			
i	眙		yi2			
i	离		li2			
i	秜		li2			
i	笓		pi2			
i	紕	纰	pi2			
i	翄		qi2			
i	耆		qi2			
i	胰		yi2			
i	胿		xi2			
i	荻		di2			
i	莉		li2			
i	蚍		pi2			
i	蚑		qi2			
i	蚚		qi2			
i	郫		pi2			
i	郳		yi2			
i	酏		yi2			
i	陴		pi2			
i	㩽		qi2			
i	㺿		yi2			
i	䖩		bi2			
i	埤		pi2			
i	埿		ni2			
i	婗		yi2			
i	寂		zi2			
i	寅		yi2			
i	崎		qi2			
i	崖		yi2			
i	崥		pi2			
i	庴		zi2			
i	梑		di2			
i	梩		li2			
i	涯		yi2			
i	淇		qi2			
i	淝		fi2			
i	犁		li2			
i	猊		yi2			
i	猎		zi2			
i	痍		yi2			
i	眱		yi2			
i	移		yi2			
i	笛		di2			
i	習	习	si2			
i	萁		qi2			
i	萆		bi2			
i	蚭		ni2			
i	蛇		yi2			
i	豼		pi2			
i	跂		qi2			
i	軝		qi2			
i	郿		mi2			
i	隄	堤	ti2			
i	梨		li2			
i	㑵		zi2			
i	㪒		yi2			
i	㼰		pi2			
i	㾖		li2			
i	䍘		mi2			
i	䝚		ni2			
i	傒		xi2			
i	啼		ti2			
i	媞		ti2			
i	崹		ti2			
i	嵇		xi2			
i	嵋		mi2			
i	幾	几	qi2			
i	弼		bi2			
i	愎		bi2			
i	提		ti2			
i	期		qi2			
i	棃		li2			
i	棊		qi2			
i	棋		qi2			
i	棿		yi2			
i	椑		bi2			
i	椑		pi2			
i	極	极	ji2			
i	湄		mi2			
i	焷		pi2			
i	犂		li2			
i	猸		mi2			
i	琦		qi2			
i	琪		qi2			
i	琵		pi2			
i	睂		mi2			
i	祺		qi2			
i	稊		ti2			
i	罤		ti2			
i	羠		yi2			
i	脾		pi2			
i	腓		fi2			
i	葃		zi2			
i	葿		mi2			
i	蛦		yi2			
i	袲		yi2			
i	詆	诋	ti2			
i	詑		yi2			
i	詒	诒	yi2			
i	貽	贻	yi2			
i	賁	贲	fi2			
i	跜		ni2			
i	鈚		pi2			
i	集		zi2			
i	㜎		xi2			
i	㡗		ti2			
i	㥴		yi2			
i	䬫		ti2			
i	䬮		yi2			
i	剺		li2			
i	嗁		ti2			
i	塉		zi2			
i	媐		yi2			
i	嫉		zi2			
i	微		vi2			
i	徯		xi2			
i	愭		qi2			
i	愱		zi2			
i	暆		yi2			
i	椺		xi2			
i	楣		mi2			
i	溰		yi2			
i	滌	涤	di2			
i	漓		li2			
i	瑂		mi2			
i	瑅		ti2			
i	痱		fi2			
i	碁	棋	qi2			
i	碕	崎	qi2			
i	禔		ti2			
i	筣		li2			
i	綈	绨	ti2			
i	羨	羡	yi2			
i	腷		bi2			
i	艃		li2			
i	蒵		xi2			
