韻	字	簡化字	推導音	校正音	罕用標記	註
an	鈿	钿	dian4			
an	鉉	铉	xuan4			
an	閞		fan4			
an	閞		bian4			
an	電	电	dian4			
an	飬		juan4			
an	飬		quan4			
an	馯		han4			
an	鳫		yan4			
an	黽	黾	mian3			
an	亂	乱	luan4			
an	飯	饭	fan4			
an	㒄		rhan3			
an	㒄		shan3			
an	㒈		xan4			
an	㔆		zan4			
an	㜗		can3			
an	㜝		an3			
an	㝪		dian4			
an	㦃		chan3			
an	㦃		shan3			
an	㦃		chuan3			
an	㨵		zian3			
an	㨻		shan3			
an	㬎		xan3			
an	㲦		han4			
an	㴴		zhan4			
an	㴸		shan3			
an	㺑		shan3			
an	㼑		lian4			
an	䁔		xuan3			
an	䁔		huan4			
an	䊎		quan3			
an	䎒		zhan3			
an	䎦		yan3			
an	䏼		san4			
an	䐄		han4			
an	䐄		xan4			
an	䑶		cian4			
an	䗃		shan4			
an	䗃		zhan4			
an	䗆		guan3			
an	䘓		kan4			
an	䘼		yuan3			
an	䘾		guan3			
an	䘾		guan4			
an	䛞		han4			
an	䣺		juan4			
an	䦘		xan4			
an	䩆		zhan3			
an	䩙		xuan4			
an	䪻		fan4			
an	䪻		bian4			
an	䴷		huan4			
an	僎		shuan4			
an	僐		shan4			
an	僝		shuan4			
an	僤		dan4			
an	僩		xan4			
an	僭		zian4			
an	僴		jan3			
an	勬		juan4			
an	厭	厌	yan3			
an	厭	厌	yan4			
an	嗿		tan3			
an	嘆	叹	tan4			
an	噉		dan4			
an	塹	堑	cian4			
an	墁		man4			
an	墊	垫	dian4			
an	夐		xuan4			
an	嫙		siuan4			
an	嫚		man4			
an	嫢		xan4			
an	嫣		yan3			
an	嫣		yan4			
an	嵼		shan3			
an	嶃		shan4			
an	嶄	崭	shan4			
an	幔		man4			
an	愿		yuan4			
an	慘	惨	can3			
an	慢		man4			
an	慣	惯	guan4			
an	戩	戬	zian3			
an	搴		jan3			
an	摌		shan3			
an	摜	掼	guan4			
an	摲		chan4			
an	摶	抟	zhuan4			
an	摻	掺	shan3			
an	撖		qan3			
an	撖		xan4			
an	榗		zian4			
an	榦	干	gan4			
an	槏		qan3			
an	歉		qan3			
an	歉		qan4			
an	滻		shan3			
an	滿	满	man3			
an	演		yan3			
an	漢	汉	han4			
an	漤		lan3			
an	漩		siuan4			
an	漫		man4			
an	漶		huan4			
an	漸	渐	zian4			
an	漹		yan4			
an	澉		gan3			
an	澉		tan4			
an	煽		shan4			
an	獌		man4			
an	獌		wan4			
an	瑱		tian4			
an	甉		xan4			
an	瘓	痪	tuan3			
an	監	监	jan4			
an	睼		tian4			
an	碝		rhuan3			
an	碥		bian3			
an	碫		duan4			
an	碱		jan3			
an	碳		tan4			
an	稬		nuan3			
an	稬		nuan4			
an	算		suan3			
an	算		suan4			
an	管		guan3			
an	綣	绻	quan3			
an	綣	绻	quan4			
an	綪		cian4			
an	綫		sian4			
an	綰	绾	guan4			
an	綰	绾	wan3			
an	綰	绾	wan4			
an	綻	绽	zhan4			
an	緂		tan3			
an	罯		an3			
an	罱		lan3			
an	膁		qan3			
an	舔		tian3			
an	舕		tan4			
an	蔄		man4			
an	蔊		han3			
an	蔓		wan4			
an	蔨		juan4			
an	蔩		yan3			
an	蔪		zian4			
an	蜭		han4			
an	蜸		qan3			
an	蜿		yuan3			
an	蝂		ban3			
an	裫		yuan4			
an	褊		bian3			
an	褑		yuan4			
an	褖		tuan4			
an	褗		yan3			
an	褗		yan4			
an	誩		tan4			
an	趕	赶	gan3			
an	輓	挽	wan3			
an	輓	挽	wan4			
an	辡		bian3			
an	辡		bian4			
an	遦		guan4			
an	鄯		shan4			
an	銑	铣	sian3			
an	銛		tian3			
an	靽		ban4			
an	頖		pan4			
an	颭		zhan3			
an	餂		tian3			
an	馻		yuan3			
an	馾		dan4			
an	髧		dan4			
an	漣	涟	lian4			
an	蓮	莲	lian3			
an	㔊		zhan3			
an	㜣		shan3			
an	㜣		nian4			
an	㜤		nian3			
an	㞟		dian4			
an	㣅		zan4			
an	㦓		xan4			
an	㯠		qan4			
an	㹌		shan3			
an	㺕		bian4			
an	㺖		chan4			
an	㺖		han4			
an	㺖		xan3			
an	㾺		chan4			
an	㾺		man4			
an	䁙		yan4			
an	䈒		nan3			
an	䈠		huan4			
an	䓴		rhuan3			
an	䛳		yan4			
an	䠄		tian3			
an	䢭		sian4			
an	䢭		yan4			
an	䣍		yan3			
an	䨘		sian4			
an	䬼		yuan4			
an	䰼		zan4			
an	䴼		chan4			
an	儉	俭	jan4			
an	劍	剑	jan4			
an	厱		qan3			
an	嘽		chan3			
an	嘾		dan4			
an	噆		can3			
an	墠		shan4			
an	墡		shan4			
an	嫸		zhan3			
an	嶘		shan4			
an	幝		chan3			
an	彈	弹	dan4			
an	憚	惮	dan4			
an	憛		tan4			
an	憨		han4			
an	憪		xan4			
an	憯		can3			
an	憯		cian3			
an	戭		yan3			
an	撍		zan3			
an	撍		zan4			
an	撢	掸	tan4			
an	撣	掸	dan4			
an	撰		shuan4			
an	暫	暂	zan4			
an	暵		han3			
an	暵		han4			
an	槧	椠	zan4			
an	槧	椠	cian4			
an	槧	椠	zian4			
an	槮		san3			
an	槵		huan4			
an	樌		guan4			
an	橄		gan3			
an	歎	叹	tan4			
an	潛	潜	zian4			
an	潬		dan4			
an	潸		shan3			
an	澗	涧	jan4			
an	熯		han3			
an	熯		han4			
an	熯		rhan3			
an	熳		man4			
an	瞑		mian4			
an	碾		nian3			
an	碾		nian4			
an	稴		lian3			
an	稴		lian4			
an	窴		dian4			
an	箭		zian4			
an	箲		sian3			
an	範	范	fan4			
an	篆		zhuan4			
an	糂		san3			
an	糄		bian3			
an	線	线	sian4			
an	緛		rhuan3			
an	緞	缎	duan4			
an	緣	缘	yuan4			
an	編	编	bian3			
an	緩	缓	huan4			
an	緬	缅	mian3			
an	緶	缏	bian3			
an	縁		yuan4			
an	翦		zian3			
an	翫		wan4			
an	膞		shuan4			
an	膞		zhuan3			
an	艑		bian4			
an	蕆	蒇	chan3			
an	蕇		dian3			
an	蝘		yan3			
an	蝡		rhuan3			
an	覢		shan3			
an	諂	谄	chan3			
an	諓		zian4			
an	諓		ziuan4			
an	賛		zan4			
an	賟		tian3			
an	賤	贱	zian4			
an	賧	赕	tan4			
an	趝		jan4			
an	踐	践	ziuan4			
an	踠		yuan3			
an	踺		jan4			
an	輚		shan4			
an	輚		zhan4			
an	輡		kan3			
an	輤		cian4			
an	輨		guan3			
an	選	选	siuan3			
an	選	选	siuan4			
an	醂		lan3			
an	醆	盏	zhan3			
an	險	险	xan3			
an	韏		juan3			
an	韏		juan4			
an	韏		quan4			
an	頜	颌	han4			
an	髯		rhan4			
an	魬		ban4			
an	鴈	雁	yan4			
an	麪		mian4			
an	麫		mian4			
an	撚	捻	nian3			
an	璉	琏	lian3			
an	練	练	lian4			
an	輦	辇	lian3			
an	㔋		lan4			
an	㔋		jan4			
an	㔋		xan4			
an	㙴		chan4			
an	㬗		nian4			
an	㯞		juan4			
an	㷳		an4			
an	㽩		can4			
an	㿸		wan3			
an	㿸		wan4			
an	䆱		tan4			
an	䚈		juan4			
an	䛹		cian4			
an	䞁		yan3			
an	䞁		yan4			
an	䞂		rhuan3			
an	䩥		dan4			
an	䫅		san4			
an	䬇		yuan4			
an	䯘		huan4			
an	儑		an4			
an	劔		jan4			
an	匴		suan3			
an	噞		yan3			
an	噞		yan4			
an	噮		yuan4			
an	壂		dian4			
an	壈		lan3			
an	嬐		yan3			
an	嬔		fan4			
an	嬗		dan3			
an	嬗		shan4			
an	嬚		lian3			
an	寰		xuan4			
an	嶮		xan3			
an	嶮		yan3			
an	幨		chan4			
an	憲	宪	xan4			
an	憸		cian3			
an	憸		xan3			
an	憺		dan4			
an	憾		han4			
an	懁		juan4			
an	戰	战	zhan4			
an	撼		han4			
an	撿	捡	lian3			
an	擀		gan3			
an	擅		shan4			
an	擐		huan4			
an	擔	担	dan4			
an	樿		zhan3			
an	橌		xan4			
an	橎		fan3			
an	橏		zhan3			
an	橝		dian4			
an	橪		rhan3			
an	殩		cuan4			
an	毈		duan4			
an	澣		huan4			
an	澰		lian3			
an	澱	淀	dian4			
an	澶		dan4			
an	澹		dan4			
an	燀		chan3			
an	燀		zhan3			
an	燄	焰	yan3			
an	燕		yan4			
an	獧		juan4			
an	獫	猃	lian3			
an	獫	猃	lian4			
an	獫	猃	xan3			
an	盥		guan3			
an	盥		guan4			
an	瞰		kan4			
an	磡		kan4			
an	禪	禅	shan4			
an	禫		dan4			
an	竱		zhuan3			
an	篟		cian4			
an	篡		chuan4			
an	篹		suan3			
an	縓		ciuan4			
an	縣	县	xuan4			
an	翰		han4			
an	膦		lian3			
an	膳		shan4			
an	臇		ziuan3			
an	舘		guan4			
an	薍		wan4			
an	薒		can4			
an	薟	莶	lian3			
an	薦	荐	zian4			
an	虥		shan4			
an	虥		zhan4			
an	螒		han4			
an	諞	谝	bian4			
an	諫	谏	jan4			
an	諯		ciuan4			
an	諯		chuan4			
an	諵		nan4			
an	諺	谚	yan4			
an	諼	谖	xuan3			
an	貒		tuan4			
an	踹		duan4			
an	踹		shuan4			
an	躽		yan3			
an	躽		yan4			
an	輭		rhuan3			
an	辦	办	ban4			
an	辨		ban4			
an	辨		bian4			
an	邅		zhan4			
an	醓		tan3			
an	鋻	鉴	jan4			
an	錎		kan3			
an	錎		xan4			
an	錢	钱	zian3			
an	錧		guan3			
an	錧		guan4			
an	錪		dian3			
an	錪		tian3			
an	錽		man3			
an	鍵	键	jan4			
an	閹	阉	yan3			
an	靛		dian4			
an	靦	腼	tian3			
an	鞙		xuan4			
an	頷	颔	han4			
an	餞	饯	zian4			
an	餞	饯	ziuan4			
an	餡	馅	xan4			
an	鬳		yan4			
an	鴘		bian3			
an	鴘		pian3			
an	鴠		dan4			
an	黕		tan3			
an	館	馆	guan4			
an	㜮		lan4			
an	㦚		bian3			
an	㯬		lian3			
an	㺝		xan4			
an	䁮		zian4			
an	䍺		huan4			
an	䎯		han4			
an	䐮		chan3			
an	䗣		han4			
an	䟅		zian4			
an	䨢		dan4			
an	䩩		yuan3			
an	䩪		guan3			
an	䵤		dian3			
an	䵤		xan4			
an	嚂		han3			
an	嚂		kan4			
an	嚂		lan4			
an	壍		cian4			
an	壏		xan4			
an	嬮		yan4			
an	嬱		cian4			
an	懢		lan4			
an	斂	敛	lian3			
an	斂	敛	lian4			
an	檢	检	jan3			
an	歜		zan4			
an	燦	灿	can4			
an	燷		lan3			
an	獮		sian3			
an	璨		can4			
an	甔		dan4			
an	疃		tuan3			
an	瞫		dan4			
an	磰		shan4			
an	磹		dian4			
an	窾		kuan3			
an	竁		chuan4			
an	篸		zan4			
an	簅		shan3			
an	糝	糁	san3			
an	縯	演	yan3			
an	縵	缦	man4			
an	縼		siuan4			
an	繤		zuan3			
an	膻		dan4			
an	膽	胆	dan3			
an	臉	脸	lan3			
an	藆		jan3			
an	藊		bian3			
an	螹		zian4			
an	蟃		wan4			
an	襇		jan4			
an	襈		juan4			
an	襈		shuan4			
an	襑		tan3			
an	謇		jan3			
an	豏		xan4			
an	賺	赚	zhan4			
an	蹇		jan3			
an	輾	辗	zhan3			
an	輾	辗	nian4			
an	鄻		lian3			
an	鄼		zan4			
an	鄼		zuan3			
an	鍛	锻	duan4			
an	闇	暗	an4			
an	雚		guan4			
an	顄		han4			
an	顈		xan4			
an	顉		an3			
an	餪		nuan3			
an	駻		han4			
an	駽		xuan4			
an	鮮	鲜	sian3			
an	鮮	鲜	sian4			
an	鴳		yan4			
an	點	点	dian3			
an	鼾		han4			
an	濫	滥	lan4			
an	濫	滥	xan4			
an	鍊	炼	lian4			
an	殮	殓	lian4			
an	㯺		han3			
an	㯺		xan4			
an	㸤		pian4			
an	㽉		xan4			
an	䁴		shan3			
an	䁴		zhan3			
an	䁵		bian3			
an	䃫		dan3			
an	䃭		gan3			
an	䄠		shan4			
an	䆄		zhan3			
an	䉈		san3			
an	䊤		dan4			
an	䍻		siuan4			
an	䐺		tan4			
an	䗰		guan4			
an	䝡		wan4			
an	䝢		man4			
an	䡬		wan4			
an	䭑		lian3			
an	䮗		an4			
an	䳚		kan4			
an	懣	懑	man3			
an	擥		lan3			
an	擪		yan3			
an	攅		zan4			
an	攅		zuan4			
an	斷	断	duan3			
an	斷	断	duan4			
an	檻	槛	xan4			
an	檿		yan3			
an	濺	溅	zian4			
an	燹		sian3			
an	爁		lan3			
an	爁		lan4			
an	爁		lian4			
an	皽		zhan3			
an	瞼	睑	jan3			
an	竄	窜	cuan4			
an	簟		dian4			
an	簡	简	jan3			
an	糣		san3			
an	糤		san3			
an	繏		siuan4			
an	繕	缮	shan4			
an	繖		san3			
an	繖		san4			
an	繟		chan3			
an	繭	茧	jan3			
an	羂		juan3			
an	藖		xan4			
an	蟮		shan4			
an	襜		chan4			
an	襢		dan4			
an	襢		zhan3			
an	襢		zhan4			
an	覱		zhan4			
an	謲		can4			
an	謾	谩	man4			
an	譀		han4			
an	譀		xan4			
an	豃		xan3			
an	贃		wan4			
an	蹔		zan4			
an	轉	转	zhuan3			
an	轉	转	zhuan4			
an	酀		yan4			
an	醦		shan3			
an	闐	阗	dian4			
an	雗		han4			
an	韗		xuan4			
an	顑		kan3			
an	顑		yan4			
an	鮸		mian3			
an	鯇	鲩	huan4			
an	㞡		zhan3			
an	㰈		lian3			
an	䆾		lan4			
an	䌞		lian3			
an	䠣		quan4			
an	䠣		siuan4			
an	䩶		chan3			
an	䫡		jan4			
an	䫡		qan3			
an	䫡		qan4			
an	䭕		zan3			
an	䱤		jan4			
an	䱤		xan4			
an	儳		chan4			
an	儳		zhan4			
an	勸	劝	quan4			
an	厴	厣	yan3			
an	嚥	咽	yan4			
an	嬾		lan3			
an	嬿		yan3			
an	嬿		yan4			
an	幰		xan3			
an	攇		xan3			
an	瀗		xan4			
an	瀚		han4			
an	瀳		zian4			
an	瓉		zan4			
an	瓣		ban4			
an	簳		gan3			
an	繯	缳	huan4			
an	繵		dan4			
an	繾	缱	qan3			
an	繾	缱	qan4			
an	羷		lian3			
an	臔		xan4			
an	舚		tian4			
an	艶		yan4			
an	蟺	蟮	shan4			
an	蠉		xuan3			
an	覸		bian3			
an	覸		jan4			
an	譔	撰	shuan4			
an	譚	谭	dan4			
an	贉		dan4			
an	贊	赞	zan4			
an	贋		yan4			
an	贎		wan4			
an	蹨		rhan3			
an	蹨		nian3			
an	轏		shan4			
an	醰		dan4			
an	鏆		guan4			
an	鏇	镟	siuan4			
an	鏋		man3			
an	鏝	镘	man4			
an	鏟	铲	chan3			
an	鏟	铲	chan4			
an	鏨	錾	zan4			
an	鏨	錾	zian4			
an	闞	阚	kan4			
an	闞	阚	xan3			
an	闞	阚	xan4			
an	難	难	nan4			
an	願	愿	yuan4			
an	顚		tian4			
an	顛	颠	tian4			
an	颿		fan4			
an	騗		pian4			
an	騙	骗	pian4			
an	鬋		zian3			
an	鬋		zian4			
an	懶	懒	lan3			
an	㬫		yan4			
an	䠨		chan4			
an	䡀		zhan3			
an	䥗		kuan3			
an	䥗		kuan4			
an	䫩		can3			
an	䫩		san3			
an	䮧		han4			
an	䵖		qan3			
an	䵖		qan4			
an	嚵		chan4			
an	嚵		zian4			
an	嚾		huan4			
an	孂		jan3			
an	巉		shan4			
an	巏		guan4			
an	廯		sian3			
an	懺	忏	chan4			
an	懽		guan4			
an	瀲	潋	lian3			
an	瀲	潋	lian4			
an	瀺		shan4			
an	瀾	澜	lan4			
an	灌		guan4			
an	爓		yan4			
an	獻	献	xan4			
an	甗		yan3			
an	甗		yan4			
an	竷		kan3			
an	竷		kan4			
an	纂		zuan3			
an	艦	舰	xan4			
an	蘚	藓	sian3			
an	蘞	蔹	lian3			
an	蘫		han4			
an	蠒		jan3			
an	譣		xan3			
an	譧		zhan4			
an	譱		shan4			
an	譴	谴	qan4			
an	贍	赡	shan4			
an	轗		kan3			
an	轗		kan4			
an	轘		huan4			
an	辮	辫	bian4			
an	醶		chan3			
an	醶		lan3			
an	鏾		san3			
an	鐧		jan4			
an	闡	阐	chan3			
an	霰		sian4			
an	韽		yan4			
an	饊		san3			
an	饌	馔	shuan4			
an	饍		shan4			
an	騴		yan4			
an	騸	骟	shan4			
an	鰀		huan4			
an	鰊		lian4			
an	鰋		yan3			
an	鶠		yan3			
an	鶨		chuan4			
an	麵	面	mian4			
an	黤		an3			
an	黤		yan3			
an	齞		yan3			
an	䜝		tuan3			
an	䟍		yan3			
an	䠪		tuan3			
an	䤔		zian4			
an	䦲		chan4			
an	儹		zuan3			
an	儼	俨	yan3			
an	卛		juan4			
an	囀	啭	zhuan4			
an	欃		zhan4			
an	爟		guan4			
an	瓘		guan4			
an	籑		shuan4			
an	纉		zuan3			
an	纏	缠	zhan4			
an	羼		chan3			
an	羼		chan4			
an	覽	览	lan3			
an	讂		juan4			
an	讂		xuan4			
an	贑		gan3			
an	轞		xan4			
an	辯	辩	bian4			
an	饘		zhan3			
an	鬗		wan4			
an	鰥	鳏	guan4			
an	鷃		yan4			
an	鹻		jan3			
an	黭		an3			
an	黮		dan4			
an	黮		tan3			
an	黯		yan3			
an	齦	龈	qan3			
an	爛	烂	lan4			
an	㜺		san4			
an	㜺		zan4			
an	㶒		tan4			
an	㶕		jan3			
an	㶗		fan4			
an	㶘		dian4			
an	䃸		sian4			
an	䆎		sian4			
an	䌪		yan3			
an	䘆		xan3			
an	䨲		wan4			
an	䪜		chan4			
an	䫲		han3			
an	䫲		han4			
an	䭤		qan3			
an	䳻		zhan4			
an	囅	冁	chan3			
an	囋		san4			
an	孌	娈	liuan3			
an	孌	娈	liuan4			
an	孿	孪	shuan4			
an	攢	攒	zan3			
an	攤	摊	nan3			
an	攤	摊	nan4			
an	灒		zan4			
an	灘	滩	han3			
an	灘	滩	nan4			
an	玁		xan3			
an	癬	癣	sian3			
an	矔		guan4			
an	籛		zian3			
an	籛		zian4			
an	蘸		zhan4			
an	譾	谫	zian3			
an	讃		zan4			
an	贗	赝	yan4			
an	鑑	鉴	jan4			
an	鑒	鉴	jan4			
an	韂		chan4			
an	顩		yan3			
an	顫	颤	zhan4			
an	驏	骣	shan4			
an	驔		dian4			
an	鰻	鳗	wan4			
an	鱄		zhuan3			
an	鼴	鼹	yan3			
an	㪻		fan4			
an	㬮		nan4			
an	䉳		sian3			
an	䍎		cian4			
an	䑎		chan3			
an	䙭		jan3			
an	䜢		xan3			
an	䪈		qan4			
an	䲌		kuan3			
an	䲌		kuan4			
an	䵐		chan3			
an	巘		yan3			
an	戁		nan3			
an	戁		rhan3			
an	曮		yan3			
an	灓		liuan4			
an	灓		luan4			
an	灛		chan3			
an	灡		lan3			
an	瓚	瓒	san4			
an	瓚	瓒	zan4			
an	禶		zan4			
an	罐		guan4			
an	艬		zhan4			
an	虇		quan3			
an	虇		quan4			
an	襺		jan3			
an	讇		chan3			
an	變	变	bian4			
an	讌	宴	yan4			
an	贙		xuan4			
an	醼	宴	yan4			
an	鑚		zuan4			
an	韅		xan3			
an	韅		xan4			
an	顯	显	xan3			
an	饜	餍	yan4			
an	驗	验	yan4			
an	魘	魇	yan3			
an	鱓		shan4			
an	鷰	燕	yan4			
an	黲	黪	can3			
an	鼸		xan4			
an	戀	恋	liuan4			
an	䂎		cuan4			
an	䂎		zuan3			
an	䂎		zuan4			
an	䤗		gan3			
an	䤘		chan3			
an	䤘		cian3			
an	䲓		yan3			
an	攬	揽	lan3			
an	灝	灏	gan3			
an	爤		lan4			
an	矕		man3			
an	礹		yan3			
an	穳		san4			
an	襸		zan4			
an	襻		pan4			
an	觀	观	guan4			
an	讒	谗	zhan4			
an	讕	谰	lan3			
an	讕	谰	lan4			
an	贛	赣	gan3			
an	贛	赣	gan4			
an	鱤		gan3			
an	鹼	硷	jan3			
an	鹽	盐	yan4			
an	齴		yan3			
an	㝈		shuan4			
an	欖	榄	lan3			
an	籫		zuan3			
an	纘	缵	zuan3			
an	臠	脔	liuan3			
an	躥	蹿	cuan4			
an	鑭	镧	lan4			
an	鑱		zhan4			
an	鑳		jan4			
an	鑵	罐	guan4			
an	顲		lan3			
an	顲		lan4			
an	黵		dan3			
an	㔶		gan3			
an	䪌		zhan4			
an	糷		lan4			
an	讚	赞	zan4			
an	趲	趱	zan3			
an	趲	趱	zan4			
an	釅	酽	yan4			
an	鑹		cuan4			
an	驠		yan4			
an	黶		yan3			
an	灧		yan4			
an	灨		gan3			
an	灨		gan4			
an	纜	缆	lan3			
an	纜	缆	lan4			
an	讞	谳	yan3			
an	鑽	钻	zuan4			
an	饡		zan4			
an	豔	艳	yan4			
an	鱹		guan4			
an	䀍		dan4			
an	䰖		zan3			
an	䰖		zan4			
an	鸛	鹳	guan4			
an	爨		cuan4			
an	灩	滟	yan4			
an	𠂼		dian4			
an	𠆩		fan4			
an	𠆲		yan3			
an	𠊩		shan4			
an	𠐩		chan3			
an	𠐻		jan3			
an	𠐻		jan4			
an	𠑆		chuan3			
an	𠒜		yuan3			
an	𠓭		lan3			
an	𠟉		zhan3			
an	𠤦		rhuan3			
an	𠨎		shuan4			
an	𠪚		kan3			
an	𠪚		tan3			
an	𠬝		nian3			
an	𠭖		gan3			
an	𠯘		ban4			
an	𠳋		qan3			
an	𠻤		yan3			
an	𠻤		yan4			
an	𠿍		dian4			
an	𡄑		zian4			
an	𡅻		han4			
an	𡅻		huan4			
an	𡇰		zhuan3			
an	𡒓		han3			
an	𡕢		man3			
an	𡕢		mian3			
an	𡖓		tan3			
an	𡗹		fan4			
an	𡘸		jan3			
an	𡙷		yan4			
an	𡚪		fan4			
an	𡜉		rhan3			
an	𡞟		ban4			
an	𡞣		xan4			
an	𡟨		shan3			
an	𡡗		liuan3			
an	𡣊		han4			
an	𡧍		mian4			
an	𡭐		shuan4			
an	𡭪		bian4			
an	𡱂		dian4			
an	𡳋		zan4			
an	𡷛		han4			
an	𡹮		yan3			
an	𡹼		an4			
an	𡻡		han4			
an	𡾰		jan3			
an	𡾰		jan4			
an	𡿨		juan3			
an	𢁗		gan4			
an	𢂺		cian4			
an	𢃗		han4			
an	𢃮		mian3			
an	𢄻		san3			
an	𢅼		nan4			
an	𢆞		jan3			
an	𢇘		yan3			
an	𢇞		han4			
an	𢊰		sian4			
an	𢎘		han4			
an	𢐄		yuan4			
an	𢒞		lan4			
an	𢕕		san3			
an	𢘇		dan4			
an	𢘎		rhuan3			
an	𢜩		qan3			
an	𢜰		yan4			
an	𢟮		man3			
an	𢠶		huan4			
an	𢣎		tuan3			
an	𢣑		bian4			
an	𢨔		man3			
an	𢭃		duan3			
an	𢮛		shuan4			
an	𢯻		yuan3			
an	𢳄		siuan4			
an	𢴵		yan4			
an	𢵈		jan3			
an	𢷖		duan3			
an	𢷘		jan3			
an	𢹕		jan3			
an	𢺃		jan3			
an	𢽤		gan3			
an	𢽳		san3			
an	𢾋		tan4			
an	𢿜		man4			
an	𢿢		luan4			
an	𢿨		san3			
an	𢿨		san4			
an	𢿱		san4			
an	𣀔		fan4			
an	𣀧		san3			
an	𣀧		san4			
an	𣃘		chan3			
an	𣃧		yan3			
an	𣃰		yan3			
an	𣄉		yan3			
an	𣄝		yan4			
an	𣊟		kan4			
an	𣊡		xan3			
an	𣓅		qan3			
an	𣓧		zhuan3			
an	𣛱		dan4			
an	𣜨		juan4			
an	𣞰		lian4			
an	𣧻		san4			
an	𣪏		gan3			
an	𣳤		zhan4			
an	𣵼		gan4			
an	𣿊		lian4			
an	𤁡		dan4			
an	𤂳		siuan4			
an	𤂿		siuan4			
an	𤃨		lan4			
an	𤅩		han4			
an	𤅸		yan4			
an	𤎡		han4			
an	𤎥		tan3			
an	𤎱		ziuan3			
an	𤐨		sian3			
an	𤒤		lian3			
an	𤔔		luan4			
an	𤗍		yuan3			
an	𤗎		yan3			
an	𤗛		lian4			
an	𤜵		jan4			
an	𤜵		yan4			
an	𤟟		yan4			
an	𤡥		xan4			
an	𤣝		sian3			
an	𤩄		shuan4			
an	𤫣		yan3			
an	𤬓		lian3			
an	𤬝		yan4			
an	𤬰		qan4			
an	𤮜		shan4			
an	𤮭		chan4			
an	𤰝		juan3			
an	𤲖		tian3			
an	𤲫		tuan3			
an	𤲬		rhuan3			
an	𤲬		rhuan4			
an	𤳉		han4			
an	𤴯		huan4			
an	𤷃		ziuan4			
an	𤹨		lian4			
an	𤺺		dan3			
an	𤺻		ziuan4			
an	𤻶		bian4			
an	𤼐		guan4			
an	𤿧		han4			
an	𥀹		jan3			
an	𥁔		fan4			
an	𥁺		tan3			
an	𥆊		ciuan4			
an	𥆗		guan4			
an	𥈉		huan4			
an	𥈔		yan3			
an	𥈔		yan4			
an	𥉛		yan4			
an	𥊳		zhan3			
an	𥌈		jan4			
an	𥌊		pan4			
an	𥌭		xuan4			
an	𥍹		jan3			
an	𥕌		zian4			
an	𥙮		sian3			
an	𥛁		quan4			
an	𥣰		bian3			
an	𥤓		bian3			
an	𥥦		dan4			
an	𥧬		qan3			
an	𥬕		rhan3			
an	𥮏		dian3			
an	𥰳		sian4			
an	𥰸		zian3			
an	𥲄		dan4			
an	𥲈		man3			
an	𥳐		qan3			
an	𥳒		jan3			
an	𥳟		zian3			
an	𥳭		zian4			
an	𥴶		tan3			
an	𥶷		siuan3			
an	𥸡		gan3			
an	𥸭		juan4			
an	𥹇		fan4			
an	𥻂		lan3			
an	𥻇		xan4			
an	𥻩		mian4			
an	𥽏		xan4			
an	𥽭		lan3			
an	𥽽		shan3			
an	𥽽		chuan3			
an	𦁆		zhuan4			
an	𦁇		nian4			
an	𦁙		yuan3			
an	𦂇		jan3			
an	𦂔		wan4			
an	𦃖		tan3			
an	𦄒		bian3			
an	𦆀		chan3			
an	𦆀		sian4			
an	𦆈		zuan3			
an	𦇏		xuan4			
an	𦉕		shan4			
an	𦊔		nian3			
an	𦌔		shan4			
an	𦌔		siuan4			
an	𦌫		nian3			
an	𦌻		siuan3			
an	𦌾		juan4			
an	𦍀		nan4			
an	𦐃		nan3			
an	𦑎		yan4			
an	𦒻		dian3			
an	𦒻		dian4			
an	𦓝		zhuan3			
an	𦔔		man4			
an	𦗢		zhan3			
an	𦛔		siuan4			
an	𦜒		fan3			
an	𦞿		wan4			
an	𦠆		shuan4			
an	𦥘		bian3			
an	𦭶		sian3			
an	𦱏		wan4			
an	𦲯		wan4			
an	𦵹		tan3			
an	𦺍		zian3			
an	𦺖		man3			
an	𦺲		shuan4			
an	𦼱		ziuan4			
an	𦾶		zian4			
an	𧀵		shan3			
an	𧂄		dan4			
an	𧃙		han4			
an	𧆐		gan3			
an	𧆐		gan4			
an	𧈪		chan3			
an	𧉤		fan4			
an	𧊔		yan3			
an	𧍙		fan4			
an	𧍢		yan3			
an	𧎰		zhan3			
an	𧕇		sian3			
an	𧕣		ziuan3			
an	𧗀		kan4			
an	𧗳		xuan4			
an	𧗸		ziuan4			
an	𧙧		jan4			
an	𧚫		cian4			
an	𧝑		zhan4			
an	𧞣		yan3			
an	𧟉		jan3			
an	𧡩		xuan3			
an	𧡩		huan4			
an	𧡪		dan4			
an	𧣴		zhan3			
an	𧥛		qan3			
an	𧥜		yan3			
an	𧦪		bian4			
an	𧮺		zhan4			
an	𧯦		juan4			
an	𧲛		zian4			
an	𧴭		shan3			
an	𧵊		han4			
an	𧵏		shan3			
an	𧶲		huan4			
an	𧸖		zhan4			
an	𧸘		lian4			
an	𧹳		gan4			
an	𧺾		pan3			
an	𧽍		dian4			
an	𧾣		xuan3			
an	𧾣		xuan4			
an	𧾨		xan4			
an	𧾩		siuan4			
an	𨁍		yan4			
an	𨁹		yan3			
an	𨆁		tian3			
an	𨇧		chuan3			
an	𨊼		xuan4			
an	𨋚		nian3			
an	𨎹		lan3			
an	𨏉		shuan4			
an	𨏊		xan4			
